"run_1","run_2","run_3","run_4","run_5","run_6","run_7","run_8","run_9","run_10"
3369.073304935,4108.04209373253,4002.13713522682,3972.90650067224,3364.09915406482,3575.59905114045,3802.82589514675,3137.78444574747,4053.49077257402,3942.47946430606
3369.073304935,3866.4468318604,4002.13713522682,3678.40630320697,3364.09915406482,3575.59905114045,3514.77331016766,3137.78444574747,4053.49077257402,3670.27037740169
3369.073304935,3866.4468318604,4002.13713522682,3678.40630320697,3364.09915406482,3575.59905114045,3514.77331016766,3137.78444574747,4004.65244163069,3670.27037740169
3369.073304935,3866.4468318604,3731.94581807065,3678.40630320697,3364.09915406482,3484.95787107496,3514.77331016766,3137.78444574747,3790.30519448589,3670.27037740169
3269.47511618046,3401.73067006044,3606.23853304012,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3644.78528529534
3269.47511618046,3401.73067006044,3606.23853304012,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3644.78528529534
3269.47511618046,3401.73067006044,3606.23853304012,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3644.78528529534
3269.47511618046,3401.73067006044,3606.23853304012,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3644.78528529534
3269.47511618046,3401.73067006044,3580.25295724272,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3644.78528529534
3269.47511618046,3300.25775025812,3580.25295724272,3678.40630320697,3364.09915406482,3387.66485080531,3514.77331016766,3137.78444574747,3110.16533426677,3519.95148036016
3269.47511618046,3300.25775025812,3580.25295724272,3678.40630320697,3364.09915406482,3387.66485080531,3432.95523061324,3137.78444574747,3110.16533426677,2912.17091141405
3269.47511618046,3300.25775025812,3466.99981956757,3678.40630320697,3364.09915406482,3387.66485080531,3432.95523061324,3137.78444574747,3110.16533426677,2912.17091141405
